Configuration;Timestamp;LocationProtocol;LocationHostname;LocationPathname;ResourceID;ResourceContentType;ResourceURL;ResourceHost;ResourcePath;ResourceParty;ResourceRequested;ResourceCompleted;ResourceFailed
test;1467644991917;http;www.nu.nl;"/";21;"image/jpeg";"http://media.nu.nl/m/m1oxfnia25hh_wd320.jpg";media.nu.nl;"/m/m1oxfnia25hh_wd320.jpg";"undefined";363;425;0
test;1467644991917;http;www.nu.nl;"/";22;"image/jpeg";"http://media.nu.nl/m/4juxbhuah027_std160.jpg";media.nu.nl;"/m/4juxbhuah027_std160.jpg";"undefined";363;426;0
test;1467644991917;http;www.nu.nl;"/";23;"image/png";"http://www.nu.nl/static/img/placeholders/230x240-o.png";www.nu.nl;"/static/img/placeholders/230x240-o.png";"undefined";364;414;0
test;1467644991917;http;www.nu.nl;"/";24;"image/png";"http://www.nu.nl/static/img/placeholders/sqr256-o.png";www.nu.nl;"/static/img/placeholders/sqr256-o.png";"undefined";364;413;0
test;1467644991917;http;www.nu.nl;"/";25;"image/png";"http://www.nu.nl/static/img/placeholders/std320-o.png";www.nu.nl;"/static/img/placeholders/std320-o.png";"undefined";364;416;0
test;1467644991917;http;www.nu.nl;"/";26;"image/png";"http://www.nu.nl/static/img/placeholders/wd640-o.png";www.nu.nl;"/static/img/placeholders/wd640-o.png";"undefined";365;415;0
test;1467644991917;http;www.nu.nl;"/";27;"application/octet-stream";"http://www.nu.nl/static/vendor/fontawesome/fonts/fontawesome-webfont.ttf?v=4.3.0&706450d7bba6";www.nu.nl;"/static/vendor/fontawesome/fonts/fontawesome-webfont.ttf";"undefined";390;434;0
test;1467644991917;http;www.nu.nl;"/";28;"image/gif";"http://www.google-analytics.com/r/collect?v=1&_v=j44&a=1579844709&t=pageview&_s=1&dl=http%3A%2F%2Fwww.nu.nl%2F&ul=en-us&de=UTF-8&dt=NU%20-%20Het%20laatste%20nieuws%20het%20eerst%20op%20NU.nl&sd=32-bit&sr=1024x768&vp=640x1136&je=0&_u=QEAAAAQAI~&jid=12846053&cid=1833763529.1467644992&tid=UA-10557259-1&_r=1&cd1=2-kolom-smal&cd2=&z=1271632248";www.google-analytics.com;"/r/collect";"undefined";411;423;0
test;1467644991917;http;www.nu.nl;"/";29;"image/svg+xml";"http://www.nu.nl/static/vendor/fontcustom/fonts/nunl_1077598ee2fd6b2c595b96bce226c2fc.svg?f1c0e2bda699#nunl";www.nu.nl;"/static/vendor/fontcustom/fonts/nunl_1077598ee2fd6b2c595b96bce226c2fc.svg";"undefined";460;514;0
test;1467644991917;http;www.nu.nl;"/";30;"application/octet-stream";"http://www.nu.nl/static/vendor/fontcustom/fonts/nunl_1077598ee2fd6b2c595b96bce226c2fc.ttf?fa340be26897";www.nu.nl;"/static/vendor/fontcustom/fonts/nunl_1077598ee2fd6b2c595b96bce226c2fc.ttf";"undefined";460;513;0
test;1467644991917;http;www.nu.nl;"/";31;"image/png";"http://www.nu.nl/static/img/atoms/forms/shared/inputbg.png?1fbd14092970";www.nu.nl;"/static/img/atoms/forms/shared/inputbg.png";"undefined";657;677;0
test;1467644991917;http;www.nu.nl;"/";33;"application/x-javascript";"http://sb.scorecardresearch.com/c2/6035634/cs.js";sb.scorecardresearch.com;"/c2/6035634/cs.js";"undefined";674;690;0
test;1467644991917;http;www.nu.nl;"/";34;"application/json";"http://www.nu.nl/api/config/account_pages";www.nu.nl;"/api/config/account_pages";"undefined";728;928;0
test;1467644991917;http;www.nu.nl;"/";35;"application/x-javascript";"http://account.sanomaservices.nl/js/sanoma_account.min.js";account.sanomaservices.nl;"/js/sanoma_account.min.js";"undefined";750;936;0
test;1467644991917;http;www.nu.nl;"/";36;"image/jpeg";"http://media.nu.nl/m/d18xrmqapion_std640.jpg/nigel-farage-treedt-af-als-partijleider-van-britse-ukip.jpg";media.nu.nl;"/m/d18xrmqapion_std640.jpg/nigel-farage-treedt-af-als-partijleider-van-britse-ukip.jpg";"undefined";824;938;0
test;1467644991917;http;www.nu.nl;"/";37;"undefined";"http://b.scorecardresearch.com/b2?c1=2&c2=6035634&ns_site=total&nb_01=Sanoma%7CSBS&nb_02=Sanoma&nb_11=web&nb_12=nu.nl&nb_25=NU.nl&nb_26=&nb_27=Nieuws%20en%20actualiteit&nb_28=index&nb_29=general&ns__t=1467644992590&ns_c=UTF-8&c8=NU%20-%20Het%20laatste%20nieuws%20het%20eerst%20op%20NU.nl&c7=http%3A%2F%2Fwww.nu.nl%2F&c9=";b.scorecardresearch.com;"/b2";"undefined";926;998;0
test;1467644991917;http;www.nu.nl;"/";38;"image/jpeg";"http://media.nu.nl/m/i0vx6d8a7xca_std320.jpg";media.nu.nl;"/m/i0vx6d8a7xca_std320.jpg";"undefined";931;1000;0
test;1467644991917;http;www.nu.nl;"/";39;"image/jpeg";"http://media.nu.nl/m/lu5xbxvazzms_std320.jpg";media.nu.nl;"/m/lu5xbxvazzms_std320.jpg";"undefined";931;1006;0
test;1467644991917;http;www.nu.nl;"/";40;"image/jpeg";"http://media.nu.nl/m/380xtk2aacvs_std320.jpg";media.nu.nl;"/m/380xtk2aacvs_std320.jpg";"undefined";932;1001;0
test;1467644991917;http;www.nu.nl;"/";41;"image/jpeg";"http://media.nu.nl/m/xf9xbe1a0nz7_std320.jpg";media.nu.nl;"/m/xf9xbe1a0nz7_std320.jpg";"undefined";932;1001;0
test;1467644991917;http;www.nu.nl;"/";42;"image/jpeg";"http://media.nu.nl/m/m1mxgpja3b3a_std320.jpg";media.nu.nl;"/m/m1mxgpja3b3a_std320.jpg";"undefined";932;1007;0
test;1467644991917;http;www.nu.nl;"/";43;"image/jpeg";"http://media.nu.nl/m/3iyxbh5agb6l_std320.jpg";media.nu.nl;"/m/3iyxbh5agb6l_std320.jpg";"undefined";933;1003;0
test;1467644991917;http;www.nu.nl;"/";44;"image/jpeg";"http://media.nu.nl/m/uvcx8ypa2e76_std320.jpg";media.nu.nl;"/m/uvcx8ypa2e76_std320.jpg";"undefined";933;1005;0
test;1467644991917;http;www.nu.nl;"/";45;"image/jpeg";"http://media.nu.nl/m/m1oxnkraou26_std320.jpg";media.nu.nl;"/m/m1oxnkraou26_std320.jpg";"undefined";934;1009;0
test;1467644991917;http;www.nu.nl;"/";46;"image/jpeg";"http://media.nu.nl/m/2p8xwqbabs4h_std320.jpg";media.nu.nl;"/m/2p8xwqbabs4h_std320.jpg";"undefined";934;1008;0
test;1467644991917;http;www.nu.nl;"/";47;"image/jpeg";"http://media.nu.nl/m/ylfx7icap0os_std320.jpg";media.nu.nl;"/m/ylfx7icap0os_std320.jpg";"undefined";934;1010;0
test;1467644991917;http;www.nu.nl;"/";48;"image/jpeg";"http://media.nu.nl/m/27dxg34azwvj_wd640.jpg";media.nu.nl;"/m/27dxg34azwvj_wd640.jpg";"undefined";935;1011;0
test;1467644991917;http;www.nu.nl;"/";49;"image/gif";"http://www.nu.nl/static/vendor/royalslider/img/preloader-white.gif?b79d10cfc46b";www.nu.nl;"/static/vendor/royalslider/img/preloader-white.gif";"undefined";935;1004;0
test;1467644991917;http;www.nu.nl;"/";50;"image/png";"http://www.nu.nl/static/vendor/royalslider/img/rs-default.png?0e40b16b1d60";www.nu.nl;"/static/vendor/royalslider/img/rs-default.png";"undefined";935;1004;0
test;1467644991917;http;www.nu.nl;"/";51;"text/javascript";"https://cdns.gigya.com/js/gigya.js?apiKey=3_pNK9L9zU_Sx2BKzTUJuAmy1im2zN0pOkwM-Ui3AgrneVzSpyQqioWy_iZ1cbQzS5&lang=nl-inf";cdns.gigya.com;"/js/gigya.js";"undefined";997;1120;0
test;1467644991917;http;www.nu.nl;"/";52;"text/html";"https://cdns.gigya.com/gs/sso.htm?APIKey=3_aWOpZXJURMRPH05pBUwusoKBU1E10WxtZFx5zoF3AheB5Sx28aa242B23V1t9iAw&version=1#m=getToken&d=http%3A%2F%2Fwww.nu.nl&lid=flid1467644993048&callbackID=gig_sso_cb1467644993061_0&sAPIKey=3_pNK9L9zU_Sx2BKzTUJuAmy1im2zN0pOkwM-Ui3AgrneVzSpyQqioWy_iZ1cbQzS5";cdns.gigya.com;"/gs/sso.htm";"undefined";1153;1184;0
test;1467644991917;http;www.nu.nl;"/";53;"application/javascript";"http://js-agent.newrelic.com/nr-952.min.js";js-agent.newrelic.com;"/nr-952.min.js";"undefined";1154;1171;0
test;1467644991917;http;www.nu.nl;"/";55;"text/javascript";"http://bam.nr-data.net/1/4702f272e2?a=15572069&v=952.3a19e93&to=YgdVbUYHW0tWURFYXVtNcUxaBUFRWFxKUkdHEFJXQDlGUUNXS0dbUBVEF1cJR10NegpcV2UDUFxiD1BPGVUARQ%3D%3D&rst=1176&ref=http://www.nu.nl/&ap=615&be=61&fe=1092&dc=688&af=err,xhr,ins&perf=%7B%22timing%22:%7B%22of%22:1467644991918,%22n%22:0,%22f%22:0,%22dn%22:0,%22dne%22:0,%22c%22:0,%22ce%22:0,%22rq%22:0,%22rp%22:0,%22rpe%22:90,%22dl%22:58,%22di%22:749,%22ds%22:749,%22de%22:901,%22dc%22:1152,%22l%22:1152,%22le%22:1154%7D,%22navigation%22:%7B%7D%7D&jsonp=NREUM.setToken";bam.nr-data.net;"/1/4702f272e2";"undefined";1179;1424;0
test;1467644991917;http;www.nu.nl;"/";57;"image/gif";"http://privacy.www.nu.nl/pixel/Pjd5c7JywKQArwtL39iRjTB0U80Kb-G7PkEubhBCtDNS1VplvnSbym2nc6t2wQv5iDCZ0s3mEVOr1g4PplglNQ%253D%253D";privacy.www.nu.nl;"/pixel/Pjd5c7JywKQArwtL39iRjTB0U80Kb-G7PkEubhBCtDNS1VplvnSbym2nc6t2wQv5iDCZ0s3mEVOr1g4PplglNQ%253D%253D";"undefined";1282;1304;0
test;1467644991917;http;www.nu.nl;"/";59;"application/x-javascript";"http://connect.facebook.net/nl_INF/sdk.js";connect.facebook.net;"/nl_INF/sdk.js";"[object Object]";1333;1423;0
test;1467644991917;http;www.nu.nl;"/";60;"text/javascript";"http://privacy.www.nu.nl/script/cookiebar.js";privacy.www.nu.nl;"/script/cookiebar.js";"undefined";1335;1354;0
test;1467644991917;http;www.nu.nl;"/";61;"image/png";"http://bin.snmmd.nl/m/m1nx5sqrhbgz.png";bin.snmmd.nl;"/m/m1nx5sqrhbgz.png";"undefined";1358;1425;0
test;1467644991917;http;www.nu.nl;"/";63;"image/gif";"http://logc210.xiti.com/hit.xiti?s=518538&s2=1&p=nu.nl_grotebalk%3A%3Aingeklapt&di=&ac=&an=&trn=1467644993335&Rdt=On";logc210.xiti.com;"/hit.xiti";"undefined";1488;1551;0
test;1467644991917;http;www.nu.nl;"/";64;"image/gif";"http://sat.sanoma.fi/sat/sat.gif?log=1&evt=con&cid=&c_ver=2015.09.29.12.34.31%209311d11&c_events=0&c_session=0byw324yhx&c_id=dobcfqafvd&c_scroll=0x0&eid=&sit=nunl&cha=web&cat=home&c_vmspot=undefined_73906420&c_screen=1024x768&c_viewport=640x1136&c_referrer=&c_currenturl=http%3A%2F%2Fwww.nu.nl%2F&c_hash=&rid=1467644992389&cb=1467644993408&ctz=0";sat.sanoma.fi;"/sat/sat.gif";"undefined";1491;1550;0
test;1467644991917;http;www.nu.nl;"/";65;"image/gif";"https://www.facebook.com/impression.php/f19032b4b/?api_key=697815077019842&lid=115&payload=%7B%22source%22%3A%22jssdk%22%7D";www.facebook.com;"/impression.php/f19032b4b/";"undefined";1495;1602;0
test;1467644991917;http;www.nu.nl;"/";66;"text/html";"http://staticxx.facebook.com/connect/xd_arbiter.php?version=42#channel=f1b2a3e6f8&origin=http%3A%2F%2Fwww.nu.nl";staticxx.facebook.com;"/connect/xd_arbiter.php";"undefined";1507;1583;0
test;1467644991917;http;www.nu.nl;"/";67;"text/html";"https://staticxx.facebook.com/connect/xd_arbiter.php?version=42#channel=f1b2a3e6f8&origin=http%3A%2F%2Fwww.nu.nl";staticxx.facebook.com;"/connect/xd_arbiter.php";"undefined";1508;1594;0
test;1467644991917;http;www.nu.nl;"/";69;"text/html";"http://staticxx.facebook.com/connect/xd_arbiter.php?version=42#cb=f3c030244&domain=www.nu.nl&origin=http%3A%2F%2Fwww.nu.nl%2Ff1b2a3e6f8&relation=parent&error=unknown_user";staticxx.facebook.com;"/connect/xd_arbiter.php";"undefined";1622;1639;0
test;1467644991917;http;www.nu.nl;"/";70;"undefined";"http://gscounters.eu1.gigya.com/gscounters.sendReport?reports=%5B%7B%22name%22%3A%22loadc%22%2C%22time%22%3A%221467644993064%22%2C%22reportData%22%3A%7B%22sref%22%3A%22%22%7D%7D%5D&APIKey=3_pNK9L9zU_Sx2BKzTUJuAmy1im2zN0pOkwM-Ui3AgrneVzSpyQqioWy_iZ1cbQzS5&sdk=js_6.3.02&format=jsonp&callback=gigya._.apiAdapters.web.callback&context=R2927056011";gscounters.eu1.gigya.com;"/gscounters.sendReport";"undefined";6148;0;0
